,id,preco
436,204594591089767708292473470732793468211,105679.81750103158
437,164465677939480316050438667344105947900,153380.00831185636
438,313502068069833992081242489791425031266,59492.94729351768
439,235768787164618217165155438262046263692,119097.7802065702
440,55482365971527415759968201272640894504,107419.42968096331
441,274510050161826866069319990064565352379,288983.05119727214
442,262354354853492426548394391999577075965,60008.75959279471
443,225178758495725232781682742284966795979,168135.59622543785
444,204835397801258708635166012232206159069,42757.21842695202
445,120967717512667959337579062496782760110,116322.16851350869
446,69384468168979227396597175419708401385,180919.98417593245
447,172353782416662670206836966071405640207,72653.72257176906
448,93664377973271838839872435717131202372,146509.41968352307
449,336962307751087384360720729772151938674,196467.18771048152
450,223211215527692183328503667521863673491,62825.842499274455
451,187613432585728730467042277361250283606,125041.94915872005
452,296796692720149849099945091958444423201,61239.543698144975
453,296694309736193534514080707751418764951,69095.26408629936
454,62668871867764030771057639508006689193,75733.79707138616
455,5831364671951890472547869995277254299,82101.70746376461
456,263520175526383534143113600685410797656,57544.68140229863
457,93913047554725302387672925099981219688,100159.72620589046
458,187792144573873345913492012481628017632,126506.76047868091
459,77193727270470647613941630346905657311,112463.66779657244
460,93244863950305285144596145833484120288,78461.94468712762
461,45554261791996034889771606828002084386,190602.9484033974
462,145627501098448461286251287367478324636,93895.24650928826
463,276147028044265022870578596152793055114,269575.0437966746
464,101810035134786842992753455846496289258,120821.5631604634
465,323649586881187815567646172577411910445,99562.79661876694
466,240863300038824173019158558840375415006,140410.59817856754
467,173259610703588301741742956959056249895,117331.48057289465
468,210905950392861096479052960836081656317,74073.92052592535
469,128123573544090055831088190798031307459,111217.74808023781
470,55331053745102355983166789843999492215,62222.54134502579
471,48924668154930834035890216021535860354,184250.87908567616
472,98224473881241589576622027216816442592,60948.22607030377
473,14607365457941867148801170049009692501,125956.33462113209
474,167709308386275857976247794371249982492,66944.6313739735
475,281031027492928380289843540495909878389,119867.06010068613
476,317149933610832227902185030471313787327,116204.77410442235
477,111873775427756287979226848974192301259,123504.86157520281
478,21732850300051998297432811644962009424,247996.33481778338
479,179559082498078581615567026913696075672,228618.90585994557
480,256602505649871276722662307659510294211,83550.31149487826
481,22837704223911865020431001608491555752,129776.16253629774
482,153159405405938019793662006311248601879,269518.31724078534
483,68046588578452589891125601598293455313,116262.7334251703
484,54671517419370338496053937769382791466,118825.40166333591
485,90733476337379567597363786612760856032,128956.43531549882
486,74829755756627131841443634317001341736,86280.02053921235
487,113699792614803396920615618241540403401,152729.13671489313
488,30936748530163120286385641811335600461,101664.539673854
489,286718433484587099650313690594810283594,124831.40680637817
490,53040905238521430480941937930371515428,275337.8297209636
491,227799093612016492473942204223898916300,118292.15856066212
492,105984803437282127547981289078723527950,112589.83307496297
493,136216515618315479760141515440713508817,85326.5653767144
494,313923828364562409583774076139412029011,130020.36301105564
495,256535569668688044055657155972002367305,79070.23339929158
496,161276830978411174065922231037346740601,64126.724722347535
497,193023133616328233897351538456231158090,199663.91610334083
498,4512377955309037570718946592053675659,135243.6176654402
499,241451673262290873796345276645171664574,161853.58163570854
500,333137917729421843565229448550132743099,82109.32840666024
501,1221041602141664073474928881033556208,106926.27489017823
502,17693043260028121027089293608575874719,96028.61831167739
503,233874613249501726158359004825126672717,77649.12306589514
504,29423918183434242527795245203965210040,130578.06304337406
505,123067147644698118361563184329144169322,240881.67342419625
506,67576390047220591927881908117280881658,148893.61065702897
507,336003013146988853800784692458907554574,80511.77615093793
508,70951099996019165330364593572305503956,168184.02028422957
509,151224142156186274037047186842294495829,108809.87918800075
510,146803890080797364411341022309509510264,125901.30277104105
511,25487128775669594102704570724088844680,178814.9174899021
512,306159349104268798007063272844916813953,59904.89380198398
513,233291875187806547977182734749322121862,181963.23309134186
514,103649543423223076863255553023531795834,70854.9703278227
515,270419948556221225284557703914504804773,78322.3128240751
516,153143792449153214053000004836545450892,147634.92325750052
517,230242894518258571172529839682883252730,88346.43314435649
518,319099264280577149828280051496192787761,73653.17084322014
519,146492844261498105735420560399358236019,57585.1233983136
520,163251387522305411570093471177086938140,114515.88528632862
521,25300857819109779184345067172438647882,104036.19547266439
522,55633187676924862681300840783529537689,131589.78007830324
523,49199423497082223217556870394814374486,57862.89476894125
524,232357932937097041210389446840660380427,67999.97428932069
525,179483086047331285983377132760211350903,217291.3929149374
526,29373031418043196892692294558664390417,140085.8413809549
527,107534969967686423893345820589020535183,75777.33574836767
528,120571815096626943750133056908936948271,85320.06332082277
529,7421158607189639371215373350674206761,144107.7730639699
530,238931719318297330950784975087797919596,85285.12772660113
531,202740346843306123820415199475859312431,125955.97900139284
532,16689349456841037733448425087673613313,227021.25322708598
533,148012297211569996918246033270198429904,77177.9187116832
534,128134122255386696428544882265409106446,171246.4317410979
535,167571214511516832945171208176627612712,166180.79247656223
536,184011296344462591085710616872611436235,96867.86561808785
537,169465487970916295739813846274011675806,195758.12958928378
538,130361622420383463631320628394717003594,113947.98801430102
539,331939185720524013599255400570283504929,143875.62711723446
540,87569485918088662283183271922738488516,224323.85554854316
541,230770798992268501450776463003194639732,387109.61787439394
542,267366593531094671806032177970423243545,58254.98376005264
543,199926103285675930644982006459416881508,209727.00240594498
544,266968967193173347503176998725646076891,84246.73532299181
545,167826333249432716075387587663476830642,83516.5452934989
546,108079317452072310552947425358187509795,96099.33286099677
547,9168411426075452458185969563102169587,104960.42272586656
548,220379336042208157890174508853219985932,90726.62543512881
549,85409792209302072958295631370822171481,160966.08294670153
550,108315930477246960256898885070132765549,141180.62184727553
551,138178784399745546903000249739742628317,78246.32799165475
552,109448753225848176241892743310724339979,133779.63264549925
553,48101656465622908930780775584338307218,340693.7169131686
554,232801260678107817119662434103089539368,94801.5448253347
555,112833514130234775896592581776665798909,110883.85619393064
556,9384820527271037871381619236739389861,155696.34253653765
557,315097976795297949477277736372802455645,206049.66670882207
558,312987999748196768585101910704287518542,93367.19779689636
559,283651273349744897088542597613004918027,71526.5067237298
560,191707011347213468997511459845389328772,133642.3455951321
561,106126552952767148144530241726666260248,118239.12772088475
562,262257703451875066796956509815234366525,161890.13581214295
563,255899024359694569239113092815148643067,105205.10545753902
564,114163801675410359107519624300502244902,86529.36182872384
565,301845691767161820288502742698662503795,146888.69484829498
566,92399079994829498252553662280447550917,132883.1923081807
567,158804745485988047989860050863828343572,77768.97750253187
568,318699126633889037088666172336291942624,336893.17211704754
569,297113933456367162152615096919381931216,214600.07743939132
570,200474866821927106545646287488808154750,115701.61497112103
571,223364885293845944023077962389108782322,191723.51647403612
572,324259604829407840034702555074969608284,103476.49863763858
573,304251078569827531719315443927824180532,113097.40224303381
574,85937733805633898752021913054308068083,169436.7126597396
575,108988859207308663542987611483639159746,223096.76744417526
576,47848824771395338822774077770152379022,68255.98976992666
577,262530606945227352928297373721306909095,247722.1024198087
578,85655886151670580390594330040409894715,120876.47773324903
579,298184819601131827432255644952446151139,232096.39517171276
580,95408789758622402538585804660216291413,100726.39633671622
581,122922019966644222202211091240044218095,77114.64637719141
582,6183578569648095484412718463440995947,79406.91176274681
